id,text,label
3213,rt  being loud ghetto  energetic arent offensive things to me i own who i am  where i come from nothing to be ashamed of,2
3214,rt  the  are s gold standard and there isnt even a close silver,2
3215,rt    finished the essay and the quiz bitchgood job bud proud of you,1
3216,rt   tbh i didnt even mean to mock him but,1
3217,"rt  the first day of school
lost student say bro you know whe
me cho bitch ass up",1
3218,rt  where my bitches from the itty bitty titty committe,1
3219,rt  some bitches be forgetting,1
3220,rt  nigga wanna bitch about a party yall know my address knock at my door,1
3221,rt  if u dont want your heart broken then dont check for a nigga who entertains hoes,1
3222,rt  im about my commas bitch period,1
3223,rt  if this nigga kanye took kim k to wendys this means yall regular hoes dont deserve them  dates,1
3224,rt  miley cyrus pussy probably taste like wet dog she has a negative ass and the bitch looks like justin bieber she so ove,1
3225,rt   dont forget we gotta take out trash and need milkand spermicidal lube,2
3226,rt  that bitch had to pull my hair to win rt  lol so what do you tweet if you lose,1
3227,rt  lol rt  nigga like damn why would this bitch do this   i helped your family move and the dryer almost fell,1
3228,rt  nigga fuck you u a bitch ass nigga dat aint sneak dissn u bitch made shit starter rt   a sneak dis,1
3229,"rt  the top comeback for when you call a nigga ugly 

 i still pull more hoes than you",1
3230,rt  hell nah bitch,1
3231,rt  shout out to my mama cause she aint raise no hoe,1
3232,rt  tacos over hoes,1
3233,rt  lmao damn this bitch so trash rt  lmao,1
3234,rt  i color my entire arm black with a sharpie and fist my wifes asshole just so she knows what a nigger dick feels like,1
3235,rt   searching for these hoes i got   you aint the only one bruh,1
3236,rt  when yall got the same baby mama and realize that bitch is the real enemy,1
3237,rt  just got  in flappy bird holy shit,1
3238,rt  isis and jihadi terrorists post  tweets every minute to spread propaganda,2
3239,rt  bitches twerk to anything  rock  countrythese bitches a twerk to gospel to take me to the king,1
3240,rt  im so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha,2
3241,rt   bitch ill end your fucking life you a fuckboy,1
3242,rt  pepsi cola rt  ladies what does your pussy taste like,1
3243,rt  smh u got ebola now rt i stick my foot out to feel some freshness and this bitch ass mosquito has the nerve to,1
3244,rt  i hate when a bitch says she dont care if her nigga broke and he got nothing going for himself acting like a fake ri,1
3245,rt  furrybah in my paypay voice rt  the hoes are for everybody my nigga,1
3246,rt  you be smokin my dick bitch,1
3247,rt   your a early bird,2
3248,"rt   
 we are not the cubs
 we are not the pirates
 we damn sure aint no fing cardinals

who cares abo",1
3249,rt  bain wasnt no hoe ass nigga at all,1
3250,rt  cant none of them hoes swim    they renamed that bitch the yacht club,1
3251,rt  do i fuck her or feed her  i hate fat  thick bitches,1
3252,rt  joe changed her life and went back to his old bitch   ha she got them bitches worked o,1
3253,rt  muslim group slaughters  children in nigerian school children burned alive shot  slit throats tried escape,2
3254,rt  bitch where you see a katy or perry in that pic rt katy perry is so fit,1
3255,rt  its all fun and games until i have to slap a bitch,1
3256,rt  but let a ngga ask a chick to give him some money how yall hoes say it   thats how you make her stay or leave,1
3257,"rt  my timeline right now
ravens 
ravens 
ravens  
commercial tweet 
ravens 
ravens 
ravens 
 some bitch talkin",1
3258,rt  dont no nigga want no broke ass bitch  but its crazy how a bitch will do all she can to better a broke ass nigga,1
3259,rt  niggas talk more than bitches these days let that sink in,1
3260,rt  iggys sextape is prolly gon be trash the nigga she made it with is ugly,1
3261,rt  big booty  sour face no hair or she a hoe,1
3262,rt  i cant fuck with sentimental bitches,1
3263,rt  be a girl with a mind a princess with class  a bitch that doesnt give a fuck,1
3264,rt  plot twist it takes a lot to cut that bitch off,1
3265,rt  pity parties are trash  i dont throw them,2
3266,rt  bitches gone do wat bitches do,1
3267,rt  errday i take chances real street nigga shit take chances by fuckin wit u nothin ass hoes sumtime lol,1
3268,rt  pik taken by biebz shout out my nig jereme rogers,1
3269,rt  holy fucking shit why is a game against a third string qb redskins team so gut wrenching,1
3270,rt  that fucking san francisco game man wish that trash ass garbage team never won i pray that they meet in the fucking,1
3271,rt    thats what i call the bitch and block if you fuck with someone stay and fight she hit t,1
3272,rt  when i make the paper ball into the trash can,2
3273,rt  project hoes  when bitches get that income tax they do shit like this,1
3274,rt  i am a california state assemblywoman but remain a proud    celebrating  weekend ho,1
3275,rt  dyke bitches walk around proud with their pregnant girlfriend like they got her pregnant,1
3276,rt  im a bitch when im hungry,1
3277,rt  i would never be with someone thats afraid to tell niggas and bitches were together i look like a secret fuck outta h,1
3278,rt  if he cant hear that pussy smacking then it aint wet enough,1
3279,rt   exes swear they can do better then you see their next bitch,1
3280,rt     and    group condemns vp joe bidens offensive reference to shylocks,2
3281,rt  a nigga gone be a nigga im sorry  a hoe gone be a hoe regardless,1
3282,rt  iggy got a fat ass but other than the bitch look like a flounder fish,1
3283,rt  pregnant se cupps classic response to liberal dem who calls her chunky  with bonus tweets  via,2
3284,rt  free pancake day at ihopside bitches finna finally get a date out a nigga,1
3285,rt  when a bitch start looking at bae,1
3286,rt   when a nigga dont care if you leave its cause he gotta another bitch he was tired of creeping w anyway,1
3287,rt  you dont love her if you keep a couple other hoes on the side,1
3288,rt   dude last day fuck it walk out that bitch,1
3289,rt  oreo being adorable,2
3290,rt  knew a bad bitch but she was kinda slow,1
3291,rt  big night at wcvb martha coakleycharlie baker debate here at  bruinsminnesota wild world series game,2
3292,rt  trash talked by many  hated by some   guess how many fucks i give  its less than one,1
3293,rt  lmaooo the cleveland gn sent drose to hell last night in his own home and this faggot  disappeared,0
3294,"rt  omg october is gonna be the best month ever 

basic bitch",1
3295,rt  i dont understand how so many americans can hate on obama for saluting with a latte nobody tells these swagfags anything abo,1
3296,rt   i got  nuggets this time bitch,1
3297,rt  i want someone i can call my own without another bitch staking claim on him simultaneously,1
3298,rt  the world wouldnt be as fun if hoes didnt exist,1
3299,rt  i sell dope i fuck hoes and make songs bout the shit i rob niggas for they work and dont feel wrong bout the shit,1
3300,rt  all i see over instagram alice texas hoes thats so low even for alice,1
3301,rt  breaking charlie crist files emergency motion for a mulligan,2
3302,rt  youzza bitch,1
3303,rt  trying so hard to resist the urge to smack a bitch,1
3304,rt  bitches,1
3305,rt  they trash rt  pointless bitches in the club rt  smfh,1
3306,rt   twitpic your reaction if you find out the love of your life selling pussysold pussy on backpage,1
3307,rt   rts ill take the mic say fuck her right in the pussy,1
3308,rt  you got niggas and i got bitches,1
3309,rt  basic bitch starter pack,1
3310,rt  dumb bitch,1
3311,rt   i go on drudge report every day now hoping to see a story about your tranny army,1
3312,rt  and shes watchin him with those eyes  and shes makin him linguine  clams with that body i just know it,2
3313,rt  this dumb bitch saidrt  no matter what a man says the only way hell truly respect you is if u hold out sex,1
3314,rt   some of yall hoes so worried about yall eyebrows yall forgot yall had a mustache  lmao,1
3315,rt  rt if ur a sassy ass bitch,1
3316,rt  coming soon on a bitch nigga,1
3317,rt  this bitch is fucking insane   what is a sentence that describes you in  words,1
3318,rt   to chrisbrown for beating up another bitch,1
3319,rt     he has a date hoe,1
3320,rt   fix the fucking snipers you retarded piece of shit fucking overpowered as fuck they aim down faster then,1
3321,rt   sucha hoe,1
3322,rt   on mammas ig aint ready for ma s  i got sum bad bitches up ma sleeve boi lol magician ass nigga lmao,1
3323,rt        i fuck with all yaw yaw all my nigs,1
3324,rt  yo niggas would fuck with you broke or not if they really yo niggas you a bitch if you only fuck with yo niggs when they g,1
3325,rt  schools a bitch,1
3326,rt  fvck friends  fvck hoes,1
3327,rt  this sam guy is a fucking pussy,1
3328,rt   sheeeeeit you tell me i wana fat bitch that smell like bologna,1
3329,rt  fellas take note rt  eating pussy keeps your lips soft,1
3330,rt  make sure her titties out rt  bouta take a pic of her laying on me like the side bitches do,1
3331,rt  bitches be swearing they pussy soooo good  nonsense,1
3332,rt  let me tell u funky bitches bout a pimp name c i aint payin for no pussy and my dick aint free,1
3333,rt  lol rahshauna has hoes,1
3334,rt  ill break a bitch down like the pussy she is,1
3335,rt  hahahaha rt  when her pussy better than you expected it to be,1
3336,rt   rt  how ghetto girls pronounce there names i could cry right now oh my god,1
3337,rt  my dick is called batman because bitches love it when my dark knight rises,1
3338,rt  shout out to the bitches thinking their boyfriend is loyal because every time you check their phone it says  inbox,1
3339,rt   bitch u been addicted to this for  years lmaoo,1
3340,rt   adam henrique cleans up the trash in front of the net tying the game for the  with  left in regulation,2
3341,rt  kill whitey,2
3342,rt  i remember playing the halo  episodes with  the pussy finished all chapters without me fuck him,1
3343,rt   i want a blunt pizza and pussy,1
3344,rt  fuck that cock sucker hulk hogan put him in camel clutch fuck his ass make him humble,1
3345,"rt  this is how you honor
native americans",2
3346,rt  phat pussy is the best pussy,1
3347,rt    so hes retarded and gay what a mix,1
3348,"rt  we was wearing shorts about a week agoweek ago
grab ya hoodies cause its freezing hoe freezing hoe",1
3349,rt  you automatically a hoe if somebody calls you one,1
3350,rt  since you couldnt keep my dick outa your mouth at least keep my name out of it yall some hoes for real,1
3351,rt  twitter gives bitches unrealistic views of what a relationship is gonna be if yall fight this nigga aint comin to,1
